time,open,high,low,close,volume
2022-04-22,20.69,21.43,19.21,20.6,8565246
2022-04-25,20.6,20.78,18.11,18.29,7869877
2022-04-26,19.31,20.78,17.37,19.68,9214279
2022-04-27,19.77,19.95,19.21,19.86,4181253
2022-04-28,19.86,20.23,19.58,19.86,3566469
2022-04-29,19.68,20.14,19.58,20.05,4042060
2022-05-04,20.05,20.42,19.86,20.23,4912114
2022-05-05,20.42,20.97,19.86,20.23,7161820
2022-05-06,20.32,20.32,19.58,19.86,4438616
2022-05-09,19.95,19.95,18.29,18.66,7239787
2022-05-10,17.0,19.12,16.17,19.03,5692344
2022-05-11,19.03,19.31,18.75,18.94,1610829
2022-05-12,18.94,19.31,17.55,17.74,4564794
2022-05-13,17.74,18.29,16.72,17.09,8617145
2022-05-16,17.27,18.75,17.09,17.83,4069557
2022-05-17,18.2,19.77,18.01,19.58,9360578
2022-05-18,19.58,20.42,19.49,20.05,7879794
2022-05-19,19.77,21.52,19.12,21.06,12397331
2022-05-20,21.06,22.17,20.88,21.62,9878740
2022-05-23,21.62,22.72,21.25,22.26,10449420
2022-05-24,22.17,22.26,20.97,22.08,14089708
2022-05-25,21.71,23.09,21.71,23.0,10362778
2022-05-26,22.72,23.09,21.71,21.99,8260109
2022-05-27,21.99,22.63,21.71,22.08,7950331
2022-05-30,22.36,23.56,22.08,22.91,11408340
2022-05-31,23.09,25.13,22.91,24.57,22264665
2022-06-01,24.48,25.68,23.93,25.5,15606701
2022-06-02,25.5,26.42,24.94,25.03,18682169
2022-06-03,24.94,26.05,24.94,25.59,16941925
2022-06-06,25.4,29.01,25.4,28.08,38289606
2022-06-07,28.17,29.47,26.97,29.28,27578188
2022-06-08,29.19,30.02,28.36,28.82,13750322
2022-06-09,29.38,30.21,29.01,29.75,18251770
2022-06-10,29.75,30.02,27.62,27.99,32660153
2022-06-13,27.53,28.36,26.33,26.79,28099083
2022-06-14,26.6,29.56,26.6,29.47,22793218
2022-06-15,29.47,29.56,28.17,28.91,22517546
2022-06-16,28.82,30.95,28.45,29.75,26579176
2022-06-17,29.38,30.39,28.73,30.21,19990534
2022-06-20,28.73,29.19,27.25,27.99,26730425
2022-06-21,28.08,28.73,24.94,25.87,23858603
2022-06-22,25.87,26.33,23.46,23.65,27406951
2022-06-23,23.56,26.42,23.28,25.77,15227199
2022-06-24,25.87,26.42,25.5,25.87,8622468
2022-06-27,25.87,27.25,25.87,26.51,12241578
2022-06-28,26.79,28.08,26.6,27.53,12310925
2022-06-29,27.53,27.71,26.05,26.51,12028640
2022-06-30,26.51,27.07,25.87,26.33,8087617
2022-07-01,25.87,25.96,24.11,25.4,19215136
2022-07-04,25.4,26.14,25.03,25.22,6517679
2022-07-05,25.4,26.23,23.93,24.02,15094081
2022-07-06,23.37,23.56,21.06,21.15,33948902
2022-07-07,20.32,21.25,19.95,20.78,11635020
2022-07-08,20.78,22.17,20.78,21.71,6530077
2022-07-11,21.71,21.71,20.42,20.78,9413543
2022-07-12,20.69,21.89,20.23,21.71,9765647
2022-07-13,21.25,21.25,19.86,20.88,8486209
2022-07-14,20.78,21.62,20.6,21.34,8124279
2022-07-15,21.25,21.52,20.88,21.06,8021489
2022-07-18,21.25,21.99,21.06,21.8,8098823
2022-07-19,21.89,22.82,21.8,22.26,12555923
2022-07-20,22.63,23.0,22.17,22.82,12718104
2022-07-21,22.63,23.19,22.17,22.91,12333975
2022-07-22,22.91,23.74,22.72,23.09,14887630
2022-07-25,23.09,23.09,21.99,22.26,10001523
2022-07-26,22.54,23.76,22.54,22.73,16867415
2022-07-27,22.82,22.92,22.45,22.92,3757517
2022-07-28,23.29,23.66,23.1,23.2,9982820
2022-07-29,23.2,23.38,22.73,22.92,10215360
2022-08-01,23.1,23.2,22.17,22.82,14744269
2022-08-02,22.54,23.1,22.17,23.01,9445952
2022-08-03,22.92,23.29,22.45,23.1,7028623
2022-08-04,22.92,23.2,22.64,22.73,9985590
2022-08-05,22.64,23.48,22.07,22.92,14661686
2022-08-08,22.73,23.57,22.73,23.38,9678704
2022-08-09,23.38,23.85,23.2,23.29,6056516
2022-08-10,23.38,23.76,23.2,23.38,9519207
2022-08-11,23.48,24.23,23.38,23.66,14999019
2022-08-12,23.85,24.04,23.57,23.95,6793946
2022-08-15,23.95,24.13,23.66,23.85,6840642
2022-08-16,23.76,23.85,23.01,23.29,12500102
2022-08-17,23.1,23.29,22.54,22.64,13207924
